mean_average_precision,0.6427529166666668,16
precision_at_1,0.5710000000000001,16
recall_at_k,0.7918,16
mean_average_precision_expected,0.5340227777777778,16
precision_at_1_expected,0.5018,16
recall_at_k_expected,0.5893,16
auroc,0.46962079405784607,16
auprc,0.663028359413147,16
ece,0.03526084223758642,16
ausc,0.7288511991500854,16
