mean_average_precision,0.9170518055555557,32
precision_at_1,0.8982,32
recall_at_k,0.9583,32
mean_average_precision_expected,0.8960290277777778,32
precision_at_1_expected,0.8791,32
recall_at_k_expected,0.9402,32
auroc,0.9696921110153198,32
auprc,0.9717701077461243,32
ece,0.10211738852661263,32
ausc,0.9640209674835205,32
