mean_average_precision,0.6259358333333334,16
precision_at_1,0.5549000000000001,16
recall_at_k,0.7775,16
mean_average_precision_expected,0.5417590277777777,16
precision_at_1_expected,0.5095000000000001,16
recall_at_k_expected,0.6345,16
auroc,0.4649425745010376,16
auprc,0.6551993489265442,16
ece,0.03429004632451541,16
ausc,0.6952235102653503,16
